"Time","Timestamp [ms]","iowait [Ratios]","irq [Ratios]","nice [Ratios]","softirq [Ratios]","steal [Ratios]","system [Ratios]","user [Ratios]","Used [MiB]","Buffer [MiB]","Cached [MiB]","Free [MiB]","br-10cd1f6f3899 receive [MB/s]","docker0 receive [MB/s]","eth0 receive [MB/s]","eth1 receive [MB/s]","lo receive [MB/s]","veth6750e95 receive [MB/s]","br-10cd1f6f3899 transmit [MB/s]","docker0 transmit [MB/s]","eth0 transmit [MB/s]","eth1 transmit [MB/s]","lo transmit [MB/s]","veth6750e95 transmit [MB/s]","total-req-rate [req/s]","ok-req-rate [req/s]","error-req-rate [req/s]","avg-res-time [ms]","ServerStatus"
"2023-04-18 15:53:40","1681808020000","0","0","0","0.018000000000000002","0.016","0.026000000000000002","0.11","337","27.8","511","94","2980","0","0.033600000000000005","1870","0","2990","1870","0","0.0324","2990","0","1870","1.4","1.4","0","747","0"
"2023-04-18 15:53:45","1681808025000","0","0","0","0.016","0.018000000000000002","0.02","0.054000000000000006","337","27.8","511","94","1140","0","0","762","0","1140","762","0","0","1150","0","762","1.42","1.42","0","794","0"
"2023-04-18 15:53:50","1681808030000","0","0","0","0.02","0.018000000000000002","0.04","0.092","337","27.8","511","94","2340","0","0.0116","1450","0","2350","1450","0","0.0108","2350","0","1450","1.47","1.47","0","784","0"
"2023-04-18 15:53:55","1681808035000","0","0","0","0.03","0.024","0.044000000000000004","0.08800000000000001","337","27.8","511","94","2310","0","0.039200000000000006","1510","0","2320","1510","0","0.039200000000000006","2320","0","1510","1.45","1.45","0","746","0"
"2023-04-18 15:54:00","1681808040000","0","0","0","0.036000000000000004","0.016","0.044000000000000004","0.132","337","27.8","511","94.1","3340","0","0.11","2130","0","3350","2130","0","0.106","3350","0","2130","1.4","1.4","0","728","0"
"2023-04-18 15:54:05","1681808045000","0","0","0","0.032","0.022000000000000002","0.05","0.11","337","27.8","511","94.1","2170","0","0.0588","2080","0","2180","2080","0","0.0588","2190","0","2080","1.42","1.42","0","760","0"
"2023-04-18 15:54:10","1681808050000","0","0","0","0.036000000000000004","0.034","0.048","0.11599999999999999","337","27.8","511","94.1","3610","0","0.045200000000000004","1590","0","3620","1590","0","0.040799999999999996","3620","0","1590","1.42","1.42","0","806","0"
"2023-04-18 15:54:15","1681808055000","0","0","0","0.032","0.02","0.034","0.11","337","27.8","511","94","2400","0","0.039","1570","0","2410","1570","0","0.0442","2410","0","1570","1.4","1.4","0","847","0"
"2023-04-18 15:54:20","1681808060000","0","0","0","0.013999999999999999","0.008","0.013999999999999999","0.086","337","27.8","511","94","2940","0","0","1790","0","2940","1790","0","0","2940","0","1790","1.44","1.44","0","896","0"
"2023-04-18 15:54:25","1681808065000","0","0","0","0.018000000000000002","0.012","0.027999999999999997","0.046","337","27.8","511","94.1","1070","0","0","699","0","1080","698","0","0","1080","0","698","1.45","1.45","0","823","0"
"2023-04-18 15:54:30","1681808070000","0","0","0","0.024","0.013999999999999999","0.036000000000000004","0.076","337","27.8","511","94.1","2080","0","0.125","1330","0","2090","1330","0","0.596","2090","0","1330","1.44","1.44","0","749","0"
"2023-04-18 15:54:35","1681808075000","0","0","0","0.036000000000000004","0.036000000000000004","0.05","0.06","337","27.8","511","94.1","1180","0","0.0112","834","0","1190","834","0","0.0108","1200","0","834","1.44","1.44","0","778","0"
"2023-04-18 15:54:40","1681808080000","0","0","0","0.013999999999999999","0.012","0.018000000000000002","0.048","337","27.8","511","94.1","1030","0","0","647","0","1030","647","0","0","1040","0","647","1.42","1.42","0","804","0"
"2023-04-18 15:54:45","1681808085000","0","0","0","0.008","0.008","0.013999999999999999","0.022000000000000002","337","27.8","511","94.1","93.6","0","0.0132","114","0","97.2","114","0","0.0108","99.1","0","114","1.42","1.42","0","785","0"
"2023-04-18 15:54:50","1681808090000","0","0","0","0.02","0.013999999999999999","0.036000000000000004","0.068","337","27.8","511","94.1","1330","0","0.116","879","0","1340","879","0","0.0948","1340","0","879","1.42","1.42","0","777","0"
"2023-04-18 15:54:55","1681808095000","0","0","0","0.016","0.018000000000000002","0.034","0.084","337","27.8","511","94.1","2250","0","0.0112","1440","0","2260","1440","0","0.0108","2260","0","1440","1.45","1.45","0","762","0"
"2023-04-18 15:55:00","1681808100000","0","0","0","0.024","0.036000000000000004","0.024","0.10400000000000001","337","27.8","511","94.2","2900","0","0","1800","0","2900","1800","0","0","2900","0","1800","1.44","1.44","0","749","0"
"2023-04-18 15:55:05","1681808105000","0","0","0","0.034","0.042","0.042","0.17800000000000002","339","27.8","511","92.3","5160","0","0.0224","3200","0","5170","3200","0","0.0216","5170","0","3200","1.45","1.45","0","708","0"
"2023-04-18 15:55:10","1681808110000","0","0","0","0.038","0.026000000000000002","0.05","0.1","337","27.8","511","94.2","2140","0","0.033600000000000005","1400","0","2150","1400","0","0.03","2160","0","1400","1.44","1.44","0","681","0"
"2023-04-18 15:55:15","1681808115000","0","0","0","0.013999999999999999","0.013999999999999999","0.018000000000000002","0.066","337","27.8","511","94.2","2140","0","0.0344","1330","0","2140","1330","0","0.03","2140","0","1330","1.44","1.44","0","710","0"
"2023-04-18 15:55:20","1681808120000","0","0","0","0.01","0.016","0.018000000000000002","0.048","337","27.8","511","94.2","1070","0","0","731","0","1070","731","0","0","1070","0","731","1.44","1.44","0","720","0"
"2023-04-18 15:55:25","1681808125000","0","0","0","0.044000000000000004","0.032","0.07","0.12","339","27.8","511","92.3","2260","0","0","1470","0","2270","1470","0","0","2280","0","1470","1.38","1.38","0","720","0"
"2023-04-18 15:55:30","1681808130000","0","0","0","0.027999999999999997","0.026000000000000002","0.044000000000000004","0.096","339","27.8","511","92.1","1980","0","0","1280","0","1990","1280","0","0","1990","0","1280","1.42","1.42","0","772","0"
"2023-04-18 15:55:35","1681808135000","0","0","0","0.07","0.036000000000000004","0.066","0.08199999999999999","339","27.8","511","92.1","516","0","0.0116","496","0","534","496","0","0.0108","536","0","496","1.44","1.44","0","772","0"
"2023-04-18 15:55:40","1681808140000","0","0","0","0.027999999999999997","0.018000000000000002","0.044000000000000004","0.096","339","27.8","511","92.1","2180","0","0","1370","0","2190","1370","0","0","2190","0","1370","1.42","1.42","0","891","0"
"2023-04-18 15:55:45","1681808145000","0","0","0","0.044000000000000004","0.034","0.057999999999999996","0.098","339","27.8","511","92.1","1340","0","0","888","0","1350","887","0","0","1350","0","887","1.4","1.4","0","923","0"
"2023-04-18 15:55:50","1681808150000","0","0","0","0.034","0.013999999999999999","0.04","0.09","339","27.8","511","92.2","2130","0","0.0116","1380","0","2140","1380","0","0.0108","2140","0","1380","1.42","1.42","0","949","0"
"2023-04-18 15:55:55","1681808155000","0","0","0","0.05","0.024","0.062","0.11199999999999999","337","27.8","511","94.2","2190","0","0","1590","0","2200","1590","0","0","2210","0","1590","1.4","1.4","0","965","0"
"2023-04-18 15:56:00","1681808160000","0","0","0","0.024","0.012","0.044000000000000004","0.102","337","27.8","511","94.2","2970","0","0","1700","0","2980","1700","0","0","2980","0","1700","1.4","1.4","0","990","0"
"2023-04-18 15:56:05","1681808165000","0","0","0","0.038","0.02","0.038","0.11599999999999999","337","27.8","511","94.2","3200","0","0","1980","0","3210","1980","0","0","3210","0","1980","1.4","1.4","0","963","0"
"2023-04-18 15:56:10","1681808170000","0","0","0","0.012","0.006","0.018000000000000002","0.07200000000000001","335","27.8","511","96.2","2160","0","0.0448","1360","0","2170","1360","0","0.040799999999999996","2170","0","1360","1.38","1.38","0","904","0"
"2023-04-18 15:56:15","1681808175000","0","0","0","0.016","0.013999999999999999","0.032","0.054000000000000006","335","27.8","511","96.2","1030","0","0.0344","682","0","1040","682","0","0.03","1040","0","682","1.36","1.36","0","921","0"
"2023-04-18 15:56:20","1681808180000","0","0","0","0.02","0.012","0.024","0.06","335","27.8","511","96.2","1180","0","0.0112","768","0","1190","768","0","0.0108","1190","0","768","1.4","1.4","0","925","0"
"2023-04-18 15:56:25","1681808185000","0","0","0","0.055999999999999994","0.027999999999999997","0.066","0.11","335","27.8","511","96.2","2230","0","0.0116","1420","0","2240","1420","0","0.0108","2240","0","1420","1.36","1.36","0","871","0"
"2023-04-18 15:56:30","1681808190000","0","0","0","0.012","0.01","0.018000000000000002","0.04","335","27.8","511","96.2","1100","0","0.124","689","0","1100","689","0","0.594","1110","0","689","1.36","1.36","0","852","0"
"2023-04-18 15:56:35","1681808195000","0","0","0","0.026000000000000002","0.012","0.036000000000000004","0.1","335","27.8","511","96.2","2990","0","0","1890","0","3000","1890","0","0","3000","0","1890","1.35","1.35","0","725","0"
"2023-04-18 15:56:40","1681808200000","0","0","0","0.013999999999999999","0.004","0.012","0.08800000000000001","335","27.8","511","96.2","2970","0","0.0112","1800","0","2970","1800","0","0.0108","2980","0","1800","1.36","1.36","0","708","0"
"2023-04-18 15:56:45","1681808205000","0","0","0","0.048","0.03","0.055999999999999994","0.11800000000000001","335","27.8","511","96.2","2890","0","0.0132","1880","0","2900","1880","0","0.0188","2910","0","1880","1.33","1.33","0","639","0"
"2023-04-18 15:56:50","1681808210000","0","0","0","0.066","0.026000000000000002","0.052000000000000005","0.094","331","27.8","511","100","1410","0","0.0116","923","0","1430","923","0","0.0108","1430","0","923","1.31","1.31","0","651","0"
"2023-04-18 15:56:55","1681808215000","0","0","0","0.052000000000000005","0.03","0.046","0.114","331","27.8","511","100","3130","0","0.0112","1970","0","3140","1970","0","0.0108","3140","0","1970","1.33","1.33","0","670","0"
"2023-04-18 15:57:00","1681808220000","0","0","0","0.022000000000000002","0.006","0.022000000000000002","0.092","335","27.8","511","96.4","3060","0","0","1930","0","3060","1930","0","0","3070","0","1930","1.33","1.33","0","668","0"
"2023-04-18 15:57:05","1681808225000","0","0","0","0.026000000000000002","0.01","0.02","0.08","335","27.8","511","96.4","2260","0","0","1370","0","2260","1370","0","0","2260","0","1370","1.31","1.31","0","644","0"
"2023-04-18 15:57:10","1681808230000","0","0","0","0.026000000000000002","0.016","0.046","0.09","335","27.8","511","96.4","1160","0","0.033600000000000005","792","0","1160","792","0","0.03","1160","0","792","1.31","1.31","0","655","0"
"2023-04-18 15:57:15","1681808235000","0","0","0","0.06","0.03","0.062","0.162","335","27.8","511","96.1","3400","0","0","2130","0","3410","2130","0","0","3420","0","2130","1.31","1.31","0","671","0"
"2023-04-18 15:57:20","1681808240000","0","0","0","0.042","0.027999999999999997","0.054000000000000006","0.08800000000000001","335","27.8","511","96.1","2050","0","0","1300","0","2060","1300","0","0","2060","0","1300","1.33","1.33","0","725","0"
"2023-04-18 15:57:25","1681808245000","0","0","0","0.016","0.018000000000000002","0.032","0.046","335","27.8","511","96.1","984","0","0","631","0","988","631","0","0","990","0","631","1.33","1.33","0","708","0"
"2023-04-18 15:57:30","1681808250000","0","0","0","0.044000000000000004","0.026000000000000002","0.048","0.096","335","27.8","511","96.1","1280","0","0.0116","850","0","1290","850","0","0.0108","1290","0","850","1.31","1.31","0","725","0"
"2023-04-18 15:57:35","1681808255000","0","0","0","0.02","0.013999999999999999","0.016","0.068","335","27.8","511","96.1","1960","0","0.012","1240","0","1960","1240","0","0.008400000000000001","1960","0","1240","1.31","1.31","0","735","0"
"2023-04-18 15:57:40","1681808260000","0","0","0","0.03","0.022000000000000002","0.038","0.078","335","27.8","511","96.1","1930","0","0.0148","1230","0","1930","1230","0","0.0108","1940","0","1230","1.31","1.31","0","743","0"
"2023-04-18 15:57:45","1681808265000","0","0","0","0.052000000000000005","0.02","0.054000000000000006","0.066","335","27.8","511","96.1","388","0","0","341","0","401","340","0","0","402","0","340","1.36","1.36","0","721","0"
"2023-04-18 15:57:50","1681808270000","0","0","0","0.024","0.006","0.032","0.052000000000000005","335","27.8","511","96.1","1060","0","0","680","0","1070","680","0","0","1070","0","680","1.33","1.33","0","741","0"
"2023-04-18 15:57:55","1681808275000","0","0","0","0.036000000000000004","0.024","0.066","0.13","333","27.8","511","98.2","3350","0","0","2150","0","3360","2150","0","0","3360","0","2150","1.33","1.33","0","712","0"
"2023-04-18 15:58:00","1681808280000","0","0","0","0.034","0.027999999999999997","0.044000000000000004","0.068","333","27.8","511","98.2","1070","0","0.058","681","0","1070","681","0","0.054","1070","0","681","1.35","1.35","0","766","0"
"2023-04-18 15:58:05","1681808285000","0","0","0","0.054000000000000006","0.038","0.046","0.134","333","27.8","511","98.2","2760","0","0.10400000000000001","2040","0","2770","2040","0","0.0864","2780","0","2040","1.31","1.31","0","789","0"
"2023-04-18 15:58:10","1681808290000","0","0","0","0.024","0.01","0.024","0.055999999999999994","333","27.8","511","98.2","601","0","0.138","655","0","606","654","0","0.127","608","0","654","1.36","1.36","0","821","0"
"2023-04-18 15:58:15","1681808295000","0","0","0","0.038","0.01","0.034","0.11199999999999999","333","27.8","511","98.2","3690","0","0.0464","1810","0","3690","1810","0","0.0432","3700","0","1810","1.35","1.35","0","757","0"
"2023-04-18 15:58:20","1681808300000","0","0","0","0.013999999999999999","0.008","0.027999999999999997","0.11800000000000001","333","27.8","511","98.2","3170","0","0.0932","1970","0","3180","1970","0","0.084","3180","0","1970","1.31","1.31","0","768","0"
"2023-04-18 15:58:25","1681808305000","0","0","0","0.034","0.016","0.03","0.038","333","27.8","511","98.2","234","0","0.0464","197","0","241","197","0","0.0432","243","0","197","1.33","1.33","0","766","0"
"2023-04-18 15:58:30","1681808310000","0","0","0","0.032","0.018000000000000002","0.044000000000000004","0.092","333","27.8","511","98.2","2210","0","0.113","1390","0","2220","1390","0","0.587","2220","0","1390","1.33","1.33","0","780","0"
"2023-04-18 15:58:35","1681808315000","0","0","0","0.05","0.02","0.062","0.068","333","27.8","511","98.2","295","0","0","304","0","305","304","0","0","307","0","304","1.36","1.36","0","796","0"
"2023-04-18 15:58:40","1681808320000","0","0","0","0.034","0.013999999999999999","0.038","0.078","333","27.8","511","98.2","2040","0","0.092","1270","0","2050","1270","0","0.0756","2050","0","1270","1.29","1.29","0","823","0"
"2023-04-18 15:58:45","1681808325000","0","0","0","0.01","0","0.008","0.046","333","27.8","511","98.2","2009.9999999999998","0","0.0348","1230","0","2009.9999999999998","1230","0","0.0324","2009.9999999999998","0","1230","1.33","1.33","0","774","0"
"2023-04-18 15:58:50","1681808330000","0","0","0","0.04","0.013999999999999999","0.05","0.055999999999999994","333","27.8","511","98.2","300","0","0.0688","272","0","310","272","0","0.054","312","0","272","1.33","1.33","0","760","0"
"2023-04-18 15:58:55","1681808335000","0","0","0","0.012","0.008","0.02","0.057999999999999996","333","27.8","511","98.2","1000","0","0","653","0","1010","653","0","0","1010","0","653","1.29","1.29","0","766","0"
"2023-04-18 15:59:00","1681808340000","0","0","0","0.02","0.012","0.013999999999999999","0.03","333","27.8","511","98.2","965","0","0","647","0","969","647","0","0","971","0","647","1.35","1.35","0","720","0"
"2023-04-18 15:59:05","1681808345000","0","0","0","0.03","0.01","0.027999999999999997","0.122","333","27.8","511","98.3","3230","0","0.0232","2000","0","3230","2000","0","0.0216","3230","0","2000","1.31","1.31","0","671","0"
"2023-04-18 15:59:10","1681808350000","0","0","0","0.02","0.012","0.012","0.062","333","27.8","511","98.3","2150","0","0.10300000000000001","1350","0","2150","1350","0","0.0948","2160","0","1350","1.35","1.35","0","677","0"
"2023-04-18 15:59:15","1681808355000","0","0","0","0.036000000000000004","0.018000000000000002","0.055999999999999994","0.08","333","27.8","511","98.3","1290","0","0.116","844","0","1300","844","0","0.106","1300","0","844","1.33","1.33","0","641","0"
"2023-04-18 15:59:20","1681808360000","0","0","0","0.04","0.018000000000000002","0.055999999999999994","0.1","333","27.8","511","98.3","2340","0","0.10400000000000001","1570","0","2350","1570","0","0.0864","2350","0","1570","1.38","1.38","0","690","0"
"2023-04-18 15:59:25","1681808365000","0","0","0","0.046","0.02","0.057999999999999996","0.146","333","27.8","511","98.3","3380","0","0.08","2150","0","3390","2150","0","0.0648","3390","0","2150","1.4","1.4","0","694","0"
"2023-04-18 15:59:30","1681808370000","0","0","0","0.06","0.032","0.052000000000000005","0.134","333","27.8","511","98.3","2360","0","0.08120000000000001","2110","0","2370","2110","0","0.0756","2370","0","2110","1.36","1.36","0","742","0"
"2023-04-18 15:59:35","1681808375000","0","0","0","0.038","0.032","0.044000000000000004","0.156","335","27.8","511","96.4","4980","0","0.057600000000000005","2490","0","4990","2490","0","0.054","4990","0","2490","1.42","1.42","0","757","0"
